timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2008-03-25,134.860001,135.550003,133.770004,134.850006,103.894217308,192947200,0.0000,1.0
2008-03-24,133.309998,135.809998,133.240005,134.720001,103.794055891,208977300,0.0000,1.0
2008-03-20,130.050003,132.910004,129.259995,132.080002,101.760087647,245320700,0.6420,1.0
2008-03-19,134.139999,134.649994,130.039993,130.320007,99.9184771975,345971600,0.0000,1.0
2008-03-18,130.619995,133.690002,129.979996,133.630005,102.456306709,334416600,0.0000,1.0
2008-03-17,126.57,129.259995,126.07,128.300003,98.3697071486,405311100,0.0000,1.0
2008-03-14,132.770004,132.809998,127.779999,129.610001,99.3741040045,484687800,0.0000,1.0
2008-03-13,129.610001,132.639999,128.600006,131.649994,100.938199946,351504200,0.0000,1.0
2008-03-12,132.740005,133.770004,131.160004,131.360001,100.715857578,229161100,0.0000,1.0
2008-03-11,130.720001,132.720001,128.949997,132.600006,101.666589658,341440600,0.0000,1.0
2008-03-10,129.839996,129.929993,127.589996,128.0,98.1396899502,235683600,0.0000,1.0
2008-03-07,129.770004,131.740005,128.580002,129.710007,99.4507802376,326434600,0.0000,1.0
2008-03-06,132.979996,133.220001,130.550003,131.059998,100.48584038,247911700,0.0000,1.0
2008-03-05,133.419998,134.770004,132.339996,133.830002,102.609647674,270681400,0.0000,1.0
2008-03-04,132.229996,133.399994,130.990005,132.990005,101.965608259,282513100,0.0000,1.0
2008-03-03,133.139999,133.809998,132.240005,133.5,102.356629753,189483500,0.0000,1.0
2008-02-29,135.600006,135.679993,132.779999,133.820007,102.601984345,252715200,0.0000,1.0
2008-02-28,137.240005,137.960007,136.550003,136.869995,104.940459944,170831100,0.0000,1.0
2008-02-27,137.559998,139.139999,137.410004,138.220001,105.975531586,168395800,0.0000,1.0
2008-02-26,136.75,138.949997,136.5,138.360001,106.082871872,212420700,0.0000,1.0
2008-02-25,135.539993,137.649994,134.779999,137.330002,105.293154821,190107000,0.0000,1.0
2008-02-22,134.970001,135.850006,132.860001,135.619995,103.982064534,205491000,0.0000,1.0
2008-02-21,136.660004,137.009995,134.070007,134.789993,103.345688448,201051200,0.0000,1.0
2008-02-20,133.990005,136.550003,133.759995,135.919998,104.212081732,220085700,0.0000,1.0
2008-02-19,136.720001,136.889999,134.610001,135.520004,103.905399802,145190000,0.0000,1.0
2008-02-15,134.5,135.220001,133.910004,135.139999,103.614043763,154110300,0.0000,1.0
2008-02-14,136.949997,137.0,134.789993,135.169998,103.637044487,215207200,0.0000,1.0
2008-02-13,136.009995,137.059998,135.139999,136.369995,104.55710178,181967800,0.0000,1.0
2008-02-12,134.910004,136.309998,133.979996,134.990005,103.499040915,256654400,0.0000,1.0
2008-02-11,133.100006,134.229996,132.039993,133.75,102.548308835,188576300,0.0000,1.0
2008-02-08,133.089996,134.220001,132.100006,133.070007,102.026947099,221643500,0.0000,1.0
2008-02-07,131.800003,134.789993,131.729996,133.929993,102.686312407,297368100,0.0000,1.0
2008-02-06,134.580002,135.25,132.410004,133.050003,102.011609705,250792900,0.0000,1.0
2008-02-05,135.940002,136.25,133.669998,134.130005,102.839664873,286882500,0.0000,1.0
2008-02-04,139.210007,139.300003,137.639999,137.820007,105.668849656,124694300,0.0000,1.0
2008-02-01,137.940002,139.610001,137.520004,139.580002,107.018266559,206843600,0.0000,1.0
2008-01-31,133.399994,138.539993,133.199997,137.369995,105.323818107,343680800,0.0000,1.0
2008-01-30,135.580002,138.539993,134.600006,134.910004,103.437702842,334939200,0.0000,1.0
2008-01-29,136.100006,136.449997,134.880005,135.910004,104.204419169,168968300,0.0000,1.0
2008-01-28,133.259995,135.520004,132.059998,135.240005,103.690719997,217934600,0.0000,1.0
2008-01-25,136.509995,136.759995,132.600006,133.039993,102.003934875,269603900,0.0000,1.0
2008-01-24,134.479996,135.460007,133.309998,134.990005,103.499040915,259949300,0.0000,1.0
2008-01-23,127.089996,134.190002,126.839996,133.860001,102.632648397,511913000,0.0000,1.0
2008-01-22,127.209999,132.429993,126.0,130.720001,100.225159128,435923700,0.0000,1.0
2008-01-18,134.740005,135.020004,131.100006,132.059998,101.252556707,348561500,0.0000,1.0
2008-01-17,137.809998,137.880005,132.929993,133.429993,102.302954243,397892600,0.0000,1.0
2008-01-16,137.360001,139.119995,136.279999,136.979996,105.024799506,378802600,0.0000,1.0
2008-01-15,139.789993,141.490005,137.899994,138.169998,105.93719347,239940100,0.0000,1.0
2008-01-14,141.160004,141.860001,140.399994,141.279999,108.321682016,170365500,0.0000,1.0
2008-01-11,140.779999,141.899994,139.0,140.149994,107.455288732,267076600,0.0000,1.0
2008-01-10,139.679993,142.800003,139.369995,141.289993,108.329344579,335701200,0.0000,1.0
2008-01-09,139.089996,140.789993,137.699997,140.369995,107.623967091,301824900,0.0000,1.0
2008-01-08,142.080002,142.899994,138.440002,138.910004,106.504568153,326365700,0.0000,1.0
2008-01-07,141.809998,142.229996,140.100006,141.190002,108.252679846,234991000,0.0000,1.0
2008-01-04,143.339996,143.440002,140.910004,141.309998,108.344682739,232330900,0.0000,1.0
2008-01-03,144.910004,145.490005,144.070007,144.860001,111.066528003,125133300,0.0000,1.0
2008-01-02,146.529999,146.990005,143.880005,144.929993,111.120192012,204935600,0.0000,1.0
2007-12-31,147.100006,147.610001,146.059998,146.210007,112.101599645,108126800,0.0000,1.0
2007-12-28,148.539993,148.610001,146.899994,147.300003,112.937317376,116398100,0.0000,1.0
2007-12-27,149.020004,149.029999,147.320007,147.669998,113.220998583,122981700,0.0000,1.0
2007-12-26,148.649994,149.679993,148.5,149.550003,114.662429113,67093100,0.0000,1.0
2007-12-24,148.820007,149.479996,148.479996,149.229996,114.417074521,45601400,0.0000,1.0
2007-12-21,147.369995,148.419998,147.089996,148.130005,113.573693461,146084400,0.7754,1.0
2007-12-20,146.839996,146.860001,145.179993,146.800003,111.967845768,214813800,0.0000,1.0
2007-12-19,145.940002,146.889999,144.940002,145.880005,111.266141463,198917200,0.0000,1.0
2007-12-18,146.100006,146.479996,143.960007,145.880005,111.266141463,245569300,0.0000,1.0
2007-12-17,146.610001,146.869995,144.860001,145.070007,110.648336767,177269400,0.0000,1.0
2007-12-14,147.929993,149.100006,147.100006,147.169998,112.250049735,159152900,0.0000,1.0
2007-12-13,148.320007,149.389999,147.300003,149.059998,113.691597583,237551300,0.0000,1.0
2007-12-12,151.059998,151.770004,147.199997,149.369995,113.928039651,322435600,0.0000,1.0
2007-12-11,152.139999,152.889999,147.830002,147.910004,112.814469871,250346400,0.0000,1.0
2007-12-10,151.279999,152.25,150.860001,152.080002,115.995026297,123914300,0.0000,1.0
2007-12-07,151.419998,151.5,150.550003,150.910004,115.102641059,148980100,0.0000,1.0
2007-12-06,148.630005,151.210007,148.570007,150.940002,115.125521246,154457400,0.0000,1.0
2007-12-05,147.929993,149.199997,147.830002,148.809998,113.500916651,171130000,0.0000,1.0
2007-12-04,146.660004,147.539993,146.309998,146.360001,111.632245802,136533900,0.0000,1.0
2007-12-03,148.190002,148.449997,147.289993,147.679993,112.639035023,146430400,0.0000,1.0
2007-11-30,149.039993,149.869995,147.330002,148.660004,113.386512668,222908000,0.0000,1.0
2007-11-29,146.619995,147.720001,146.100006,147.179993,112.257673158,199409900,0.0000,1.0
2007-11-28,144.190002,147.470001,144.139999,147.130005,112.219546125,258596900,0.0000,1.0
2007-11-27,141.740005,143.229996,140.949997,142.570007,108.741527444,293897900,0.0000,1.0
2007-11-26,144.429993,144.880005,140.660004,140.949997,107.505907375,214232000,0.0000,1.0
2007-11-23,143.070007,144.339996,142.699997,144.130005,109.931374936,77688400,0.0000,1.0
2007-11-21,143.080002,143.910004,141.669998,141.679993,108.062692647,259012400,0.0000,1.0
2007-11-20,144.020004,145.529999,142.110001,144.639999,110.320359462,414767500,0.0000,1.0
2007-11-19,145.279999,145.360001,143.190002,143.759995,109.649159529,267746000,0.0000,1.0
2007-11-16,146.309998,146.470001,144.570007,145.789993,111.197487174,308770600,0.0000,1.0
2007-11-15,146.570007,147.490005,144.520004,145.539993,111.006806242,263111100,0.0000,1.0
2007-11-14,149.220001,149.399994,146.779999,147.669998,112.631411599,230558800,0.0000,1.0
2007-11-13,145.369995,148.309998,145.220001,148.080002,112.944131379,191117400,0.0000,1.0
2007-11-12,145.210007,146.610001,143.699997,143.699997,109.603397631,243087800,0.0000,1.0
2007-11-09,145.690002,147.539993,144.889999,145.139999,110.701721327,277745100,0.0000,1.0
2007-11-08,147.990005,148.399994,145.070007,147.160004,112.242427074,374509900,0.0000,1.0
2007-11-07,150.440002,151.130005,147.550003,147.910004,112.814469871,306639700,0.0000,1.0
2007-11-06,150.860001,152.110001,149.899994,152.070007,115.987402873,177800500,0.0000,1.0
2007-11-05,149.639999,151.160004,148.970001,150.050003,114.446697889,226841000,0.0000,1.0
2007-11-02,151.529999,152.0,149.210007,151.199997,115.323825602,331228200,0.0000,1.0
2007-11-01,153.289993,153.410004,150.589996,151.029999,115.194164093,333040800,0.0000,1.0
2007-10-31,153.979996,155.270004,152.839996,154.649994,117.95522018,220954400,0.0000,1.0
2007-10-30,153.449997,153.75,152.869995,153.059998,116.742492501,132981600,0.0000,1.0
2007-10-29,153.929993,154.440002,153.550003,154.130005,117.558612231,106841000,0.0000,1.0
2007-10-26,153.059998,153.619995,151.899994,153.619995,117.169615501,176484000,0.0000,1.0
2007-10-25,151.649994,152.289993,149.880005,151.839996,115.811968026,237374500,0.0000,1.0
2007-10-24,151.210007,151.740005,148.839996,151.479996,115.537387483,326694200,0.0000,1.0
2007-10-23,151.460007,151.949997,150.25,151.759995,115.750949365,180085100,0.0000,1.0
2007-10-22,148.860001,150.759995,148.660004,150.539993,114.820424889,261989800,0.0000,1.0
2007-10-19,153.089996,156.479996,149.660004,149.669998,114.156859058,297169900,0.0000,1.0
2007-10-18,153.449997,154.190002,153.080002,153.690002,117.223011501,148367500,0.0000,1.0
2007-10-17,154.979996,155.089996,152.470001,154.25,117.650135265,216687300,0.0000,1.0
2007-10-16,154.410004,154.520004,153.470001,153.779999,117.291654349,166525700,0.0000,1.0
2007-10-15,156.270004,156.360001,153.940002,155.009995,118.229801485,161151900,0.0000,1.0
2007-10-12,155.460007,156.350006,155.270004,156.330002,119.236602147,124546700,0.0000,1.0
2007-10-11,156.929993,157.520004,154.539993,155.470001,118.580658977,233529100,0.0000,1.0
2007-10-10,156.039993,156.440002,155.410004,156.220001,119.152701774,101711100,0.0000,1.0
2007-10-09,155.600006,156.5,155.029999,156.479996,119.35100613,94054300,0.0000,1.0
2007-10-08,155.389999,155.490005,154.770004,155.020004,118.237435587,71280400,0.0000,1.0
2007-10-05,155.029999,156.100006,154.630005,155.850006,118.870497808,134579700,0.0000,1.0
2007-10-04,154.110001,154.259995,153.589996,154.020004,117.474711858,76864400,0.0000,1.0
2007-10-03,153.809998,154.410004,153.009995,153.779999,117.291654349,119055900,0.0000,1.0
2007-10-02,154.610001,154.649994,153.809998,154.089996,117.528096417,112978800,0.0000,1.0
2007-10-01,152.600006,154.75,152.5,154.300003,117.688273739,148162300,0.0000,1.0
2007-09-28,152.850006,153.190002,151.979996,152.580002,116.376388162,133372100,0.0000,1.0
2007-09-27,152.910004,153.100006,152.190002,153.089996,116.765372687,102713300,0.0000,1.0
2007-09-26,152.25,152.770004,151.389999,152.190002,116.078925907,135547000,0.0000,1.0
2007-09-25,150.809998,151.660004,150.470001,151.389999,115.468744636,142289900,0.0000,1.0
2007-09-24,152.419998,152.820007,151.360001,151.690002,115.697564043,139450200,0.0000,1.0
2007-09-21,152.710007,153.119995,151.740005,151.970001,115.911125924,141457500,0.7187,1.0
2007-09-20,153.339996,153.429993,152.110001,152.279999,115.600851354,175186800,0.0000,1.0
2007-09-19,153.410004,154.389999,152.710007,153.360001,116.420717072,193779900,0.0000,1.0
2007-09-18,148.830002,152.5,148.130005,152.460007,115.737501461,263759500,0.0000,1.0
2007-09-17,148.309998,148.649994,147.630005,148.100006,112.427678563,109870800,0.0000,1.0
2007-09-14,147.960007,149.089996,147.740005,148.899994,113.034976268,121911000,0.0000,1.0
2007-09-13,148.550003,149.449997,148.199997,148.910004,113.042575195,154079000,0.0000,1.0
2007-09-12,147.289993,148.440002,146.979996,147.869995,112.253069504,149554600,0.0000,1.0
2007-09-11,146.240005,147.699997,146.130005,147.490005,111.964606358,162081900,0.0000,1.0
2007-09-10,146.520004,146.720001,144.330002,145.789993,110.674070268,192305900,0.0000,1.0
2007-09-07,146.479996,146.889999,145.259995,146.070007,110.886638281,235447600,0.0000,1.0
2007-09-06,147.949997,148.610001,147.119995,148.130005,112.45045181,127878400,0.0000,1.0
2007-09-05,148.199997,148.360001,147.0,147.789993,112.192337304,166261800,0.0000,1.0
2007-09-04,147.449997,149.979996,147.399994,149.080002,113.171626374,120062000,0.0000,1.0
2007-08-31,147.649994,148.5,146.830002,147.589996,112.040512878,185477500,0.0000,1.0
2007-08-30,145.449997,147.190002,145.309998,146.149994,110.947359094,191817300,0.0000,1.0
2007-08-29,144.369995,146.740005,143.960007,146.539993,111.243420407,207654200,0.0000,1.0
2007-08-28,146.160004,146.25,143.460007,143.720001,109.102669959,219790700,0.0000,1.0
2007-08-27,147.850006,148.330002,146.729996,146.949997,111.554668185,113024300,0.0000,1.0
2007-08-24,146.479996,148.330002,146.279999,148.330002,112.602276236,128901900,0.0000,1.0
2007-08-23,147.339996,147.649994,145.610001,146.520004,111.228246087,203915300,0.0000,1.0
2007-08-22,146.009995,146.800003,145.330002,146.649994,111.326925853,173156700,0.0000,1.0
2007-08-21,144.600006,145.970001,144.139999,144.929993,110.021215443,157066400,0.0000,1.0
2007-08-20,145.169998,145.470001,143.289993,144.639999,109.801071277,187320400,0.0000,1.0
2007-08-17,145.5,145.809998,141.389999,144.710007,109.854216697,388218100,0.0000,1.0
2007-08-16,139.789993,142.940002,137.0,142.100006,107.872877456,546743700,0.0000,1.0
2007-08-15,142.720001,144.460007,140.619995,141.039993,107.068186058,323834000,0.0000,1.0
2007-08-14,145.699997,146.059998,142.720001,143.009995,108.563680606,264134500,0.0000,1.0
2007-08-13,146.5,146.889999,145.020004,145.229996,110.248957775,181917200,0.0000,1.0
2007-08-10,144.389999,146.5,143.119995,144.710007,109.854216697,411018400,0.0000,1.0
2007-08-09,147.429993,148.949997,145.289993,145.389999,110.370421416,357622100,0.0000,1.0
2007-08-08,148.410004,150.589996,147.339996,149.830002,113.740976513,274930600,0.0000,1.0
2007-08-07,145.940002,149.0,145.229996,147.770004,112.177162984,232568700,0.0000,1.0
2007-08-06,144.210007,146.830002,142.529999,146.210007,110.992916974,324980000,0.0000,1.0
2007-08-03,147.279999,147.580002,143.199997,143.800003,109.163402159,359398200,0.0000,1.0
2007-08-02,146.759995,147.759995,145.259995,147.600006,112.048111804,294758400,0.0000,1.0
2007-08-01,145.179993,147.009995,143.949997,146.429993,111.15991572,467670000,0.0000,1.0
2007-07-31,148.330002,149.460007,145.039993,145.720001,110.620936995,316976700,0.0000,1.0
2007-07-30,145.929993,147.809998,145.289993,147.380005,111.881101671,283017500,0.0000,1.0
2007-07-27,148.210007,148.869995,145.050003,145.110001,110.157865549,422987600,0.0000,1.0
2007-07-26,150.190002,150.800003,146.389999,148.020004,112.366946364,467592500,0.0000,1.0
2007-07-25,152.020004,152.389999,150.25,151.610001,115.092233416,265214500,0.0000,1.0
2007-07-24,153.119995,154.279999,150.759995,151.300003,114.856903543,256732400,0.0000,1.0
2007-07-23,154.179993,154.720001,153.300003,153.970001,116.883788518,121183900,0.0000,1.0
2007-07-20,154.889999,154.990005,152.830002,153.5,116.526995005,245502500,0.0000,1.0
2007-07-19,155.199997,155.529999,154.75,155.070007,117.718839943,145212700,0.0000,1.0
2007-07-18,154.229996,154.800003,153.300003,154.470001,117.263355277,237887400,0.0000,1.0
2007-07-17,154.929993,155.479996,154.679993,154.75,117.475911903,126201300,0.0000,1.0
2007-07-16,154.990005,155.529999,154.580002,154.830002,117.536644103,98378700,0.0000,1.0
2007-07-13,154.570007,155.460007,154.389999,154.850006,117.551829809,111794300,0.0000,1.0
2007-07-12,152.369995,154.75,152.339996,154.389999,117.202623077,133882500,0.0000,1.0
2007-07-11,150.75,152.050003,150.520004,151.990005,115.380707189,175607600,0.0000,1.0
2007-07-10,152.289993,152.610001,150.770004,150.919998,114.568429011,180362600,0.0000,1.0
2007-07-09,153.160004,153.360001,152.619995,153.100006,116.223346153,72348100,0.0000,1.0
2007-07-06,152.380005,153.169998,151.929993,152.979996,116.13224254,81109000,0.0000,1.0
2007-07-05,152.399994,152.559998,151.630005,152.179993,115.524933448,89279000,0.0000,1.0
2007-07-03,152.179993,152.5,151.990005,152.339996,115.646397088,54048400,0.0000,1.0
2007-07-02,150.869995,151.919998,150.770004,151.789993,115.228871376,103357000,0.0000,1.0
2007-06-29,150.899994,151.649994,149.149994,150.429993,114.196449791,199701800,0.0000,1.0
2007-06-28,150.380005,151.410004,149.669998,150.380005,114.158502225,157705000,0.0000,1.0
2007-06-27,148.130005,150.570007,148.059998,150.399994,114.173676545,213638000,0.0000,1.0
2007-06-26,150.210007,150.460007,148.279999,148.289993,112.571904063,198445700,0.0000,1.0
2007-06-25,150.240005,151.25,149.020004,149.830002,113.740976513,232014400,0.0000,1.0
2007-06-22,151.520004,151.770004,149.850006,150.550003,114.287553405,204964700,0.0000,1.0
2007-06-21,151.080002,152.110001,150.25,151.979996,115.373109022,205262000,0.0000,1.0
2007-06-20,153.580002,153.580002,150.960007,151.139999,114.735439144,177119700,0.0000,1.0
2007-06-19,152.550003,153.380005,152.360001,153.270004,116.352397333,110851700,0.0000,1.0
2007-06-18,153.380005,153.389999,152.660004,152.889999,116.0639228,88537500,0.0000,1.0
2007-06-15,153.139999,153.660004,152.929993,153.070007,116.200572907,154030800,0.6556,1.0
2007-06-14,152.059998,153.119995,152.029999,152.860001,115.546264785,146396500,0.0000,1.0
2007-06-13,150.5,152.070007,149.720001,151.889999,114.813044144,193208200,0.0000,1.0
2007-06-12,150.669998,151.539993,149.550003,149.649994,113.119833303,233898000,0.0000,1.0
2007-06-11,150.929993,151.949997,150.699997,151.300003,114.367068522,102015600,0.0000,1.0
2007-06-08,149.580002,151.190002,149.089996,151.039993,114.170528001,175886000,0.0000,1.0
2007-06-07,151.559998,152.5,149.059998,149.100006,112.704099569,232414600,0.0000,1.0
2007-06-06,152.860001,152.949997,151.75,151.839996,114.775247076,164096800,0.0000,1.0
2007-06-05,153.740005,153.899994,152.860001,153.490005,116.022482295,126917900,0.0000,1.0
2007-06-04,153.539993,154.389999,153.479996,154.100006,116.483579617,78008800,0.0000,1.0
2007-06-01,153.880005,154.399994,153.509995,154.080002,116.468458673,107771700,0.0000,1.0
2007-05-31,153.669998,153.889999,153.119995,153.320007,115.893981485,114866700,0.0000,1.0
2007-05-30,151.460007,153.539993,151.339996,153.479996,116.014916532,129013600,0.0000,1.0
2007-05-29,151.940002,152.5,151.449997,152.240005,115.077612283,82020000,0.0000,1.0
2007-05-25,151.5,152.020004,151.179993,151.690002,114.66186721,83309200,0.0000,1.0
2007-05-24,152.529999,153.210007,150.740005,151.059998,114.1856497,187593000,0.0000,1.0
2007-05-23,152.949997,153.5,152.360001,152.440002,115.228789217,133786600,0.0000,1.0
2007-05-22,152.699997,153.160004,152.380005,152.419998,115.213668273,82148800,0.0000,1.0
2007-05-21,152.580002,153.229996,152.5,152.539993,115.304372015,174664600,0.0000,1.0
2007-05-18,152.009995,152.619995,151.809998,152.619995,115.364845208,99182000,0.0000,1.0
2007-05-17,151.380005,151.960007,151.110001,151.300003,114.367068522,101132800,0.0000,1.0
2007-05-16,150.800003,151.630005,150.380005,151.600006,114.593839593,114166500,0.0000,1.0
2007-05-15,150.699997,151.660004,150.190002,150.570007,113.815267459,180673300,0.0000,1.0
2007-05-14,150.860001,151.300003,149.789993,150.529999,113.785025571,108027500,0.0000,1.0
2007-05-11,149.75,150.929993,149.720001,150.860001,114.034472766,113408900,0.0000,1.0
2007-05-10,150.729996,151.020004,149.270004,149.580002,113.06692663,153617800,0.0000,1.0
2007-05-09,150.639999,152.820007,150.369995,151.160004,114.261243837,102070100,0.0000,1.0
2007-05-08,150.580002,150.919998,150.130005,150.75,113.951323449,80584000,0.0000,1.0
2007-05-07,150.880005,151.199997,150.809998,150.949997,114.102500383,63461400,0.0000,1.0
2007-05-04,150.75,151.119995,150.220001,150.919998,114.079824259,96409000,0.0000,1.0
2007-05-03,149.970001,150.399994,149.729996,150.350006,113.648969581,86569700,0.0000,1.0
2007-05-02,148.899994,149.949997,148.75,149.539993,113.036683986,87129800,0.0000,1.0
2007-05-01,148.419998,149.470001,147.669998,148.669998,112.379058237,134342700,0.0000,1.0
2007-04-30,149.639999,149.740005,148.210007,148.289993,112.091813974,100874100,0.0000,1.0
2007-04-27,149.089996,149.740005,148.839996,149.529999,113.029129562,108191100,0.0000,1.0
2007-04-26,149.490005,149.800003,149.100006,149.649994,113.119833303,88741600,0.0000,1.0
2007-04-25,148.729996,149.660004,148.020004,149.479996,112.991332493,108418800,0.0000,1.0
2007-04-24,148.229996,148.399994,147.320007,148.119995,111.963313164,114471000,0.0000,1.0
2007-04-23,148.369995,148.729996,147.970001,148.059998,111.917961672,77270800,0.0000,1.0
2007-04-20,148.220001,148.619995,147.039993,148.619995,112.341261169,124114100,0.0000,1.0
2007-04-19,146.550003,147.399994,146.360001,147.229996,111.290566472,102947700,0.0000,1.0
2007-04-18,146.600006,147.699997,146.570007,147.270004,111.320808359,88345300,0.0000,1.0
2007-04-17,146.970001,147.399994,146.649994,147.089996,111.18474103,108424100,0.0000,1.0
2007-04-16,145.830002,146.860001,145.820007,146.699997,110.889942343,83064600,0.0000,1.0
2007-04-13,144.899994,145.320007,144.360001,145.320007,109.846813408,84287000,0.0000,1.0
2007-04-12,143.740005,144.919998,143.339996,144.660004,109.347919774,115534400,0.0000,1.0
2007-04-11,144.820007,144.860001,143.539993,144.020004,108.864146328,106365700,0.0000,1.0
2007-04-10,144.330002,144.850006,144.270004,144.610001,109.310122706,56620000,0.0000,1.0
2007-04-09,144.649994,144.800003,144.149994,144.440002,109.18162114,50967400,0.0000,1.0
2007-04-05,143.669998,144.440002,143.610001,144.240005,109.030444206,46822800,0.0000,1.0
2007-04-04,143.690002,143.949997,143.160004,143.850006,108.735645518,63995200,0.0000,1.0
2007-04-03,142.970001,143.979996,142.910004,143.690002,108.614699133,82417800,0.0000,1.0
2007-04-02,142.160004,142.460007,141.479996,142.160004,107.45817975,79416400,0.0000,1.0
2007-03-30,142.240005,142.839996,140.559998,142.0,107.337233365,128194100,0.0000,1.0
2007-03-29,142.539993,142.610001,141.190002,141.970001,107.314557241,139432700,0.0000,1.0
2007-03-28,142.139999,142.470001,141.259995,141.820007,107.201177375,152907900,0.0000,1.0
2007-03-27,143.119995,143.160004,142.389999,142.860001,107.987304689,99864600,0.0000,1.0
2007-03-26,143.5,143.649994,142.089996,143.199997,108.244306309,113787500,0.0000,1.0
2007-03-23,143.279999,143.809998,143.149994,143.389999,108.387928063,74416800,0.0000,1.0
2007-03-22,143.479996,143.679993,142.789993,143.179993,108.229185365,118942200,0.0000,1.0
2007-03-21,141.100006,143.649994,140.820007,143.289993,108.312333926,152368700,0.0000,1.0
2007-03-20,140.080002,141.050003,139.960007,140.970001,106.558661231,82147400,0.0000,1.0
2007-03-19,139.259995,140.330002,139.149994,140.199997,105.97661828,96161200,0.0000,1.0
2007-03-16,139.309998,139.630005,138.119995,138.529999,104.714273456,121531600,0.5513,1.0
2007-03-15,138.970001,139.990005,138.800003,139.470001,105.00694974,132435900,0.0000,1.0
2007-03-14,138.429993,139.360001,136.75,139.279999,104.863897253,231853800,0.0000,1.0
2007-03-13,140.179993,140.770004,138.039993,138.25,104.088411109,190605200,0.0000,1.0
2007-03-12,140.419998,141.339996,140.160004,140.990005,106.151360598,80366900,0.0000,1.0
2007-03-09,141.309998,141.419998,140.080002,140.779999,105.993247102,107765100,0.0000,1.0
2007-03-08,140.539993,141.160004,140.070007,140.740005,105.963135624,117891600,0.0000,1.0
2007-03-07,139.589996,140.460007,139.399994,139.559998,105.074708472,115144900,0.0000,1.0
2007-03-06,138.779999,140.119995,137.720001,139.699997,105.180113705,143333300,0.0000,1.0
2007-03-05,137.929993,139.580002,137.330002,137.350006,103.410805717,143750400,0.0000,1.0
2007-03-02,140.050003,140.660004,138.660004,138.669998,104.404627561,162574000,0.0000,1.0
2007-03-01,139.339996,141.25,138.050003,140.509995,105.789961118,212828600,0.0000,1.0
2007-02-28,140.389999,141.979996,139.800003,140.929993,106.10617757,177536300,0.0000,1.0
2007-02-27,143.880005,144.199997,139.0,139.5,105.029535984,274466500,0.0000,1.0
2007-02-26,145.830002,145.949997,144.75,145.169998,109.298476908,69192800,0.0000,1.0
2007-02-23,145.740005,145.789993,145.029999,145.300003,109.39635766,71966200,0.0000,1.0
2007-02-22,146.050003,146.419998,145.169998,145.869995,109.825504579,79067400,0.0000,1.0
2007-02-21,145.610001,146.070007,145.350006,145.979996,109.908324321,63971600,0.0000,1.0
2007-02-20,145.559998,146.199997,145.0,146.039993,109.953496056,56911800,0.0000,1.0
2007-02-16,145.440002,145.759995,145.229996,145.729996,109.720099346,39841800,0.0000,1.0
2007-02-15,145.669998,145.949997,145.429993,145.800003,109.772807609,38715200,0.0000,1.0
2007-02-14,144.800003,145.899994,144.779999,145.610001,109.629755123,66039400,0.0000,1.0
2007-02-13,143.770004,144.899994,143.759995,144.660004,108.914502477,64081800,0.0000,1.0
2007-02-12,143.940002,144.039993,143.190002,143.449997,108.003488328,65657000,0.0000,1.0
2007-02-09,145.059998,145.330002,143.389999,143.940002,108.372413043,79084400,0.0000,1.0
2007-02-08,144.779999,145.119995,144.270004,145.020004,109.185546441,70641000,0.0000,1.0
2007-02-07,145.119995,145.360001,144.570007,145.210007,109.32859968,55669700,0.0000,1.0
2007-02-06,144.970001,145.029999,144.330002,144.889999,109.087665689,57081300,0.0000,1.0
2007-02-05,144.699997,144.940002,144.339996,144.850006,109.057554964,45705300,0.0000,1.0
2007-02-02,144.729996,144.949997,144.380005,144.809998,109.027432944,49607000,0.0000,1.0
2007-02-01,144.149994,144.660004,143.910004,144.610001,108.876855223,69312400,0.0000,1.0
2007-01-31,142.630005,144.130005,142.399994,143.75,108.229360557,91868600,0.0000,1.0
2007-01-30,142.350006,142.860001,142.059998,142.789993,107.506571383,70407600,0.0000,1.0
2007-01-29,142.190002,142.800003,141.740005,142.050003,106.949432986,66114600,0.0000,1.0
2007-01-26,142.570007,142.649994,141.580002,142.130005,107.009666484,67255600,0.0000,1.0
2007-01-25,143.860001,143.919998,142.009995,142.259995,107.107535942,73583800,0.0000,1.0
2007-01-24,142.970001,143.979996,142.910004,143.949997,108.379938278,55834700,0.0000,1.0
2007-01-23,142.259995,143.080002,142.059998,142.800003,107.514107911,54064400,0.0000,1.0
2007-01-22,143.070007,143.100006,141.929993,142.380005,107.197891459,60253600,0.0000,1.0
2007-01-19,142.539993,143.100006,142.460007,142.820007,107.52916892,56973000,0.0000,1.0
2007-01-18,143.169998,143.259995,142.309998,142.539993,107.318346408,68177300,0.0000,1.0
2007-01-17,142.850006,143.460007,142.729996,143.020004,107.679746642,50241400,0.0000,1.0
2007-01-16,143.070007,143.440002,142.729996,142.960007,107.634574906,44871300,0.0000,1.0
2007-01-12,142.149994,143.240005,142.110001,143.240005,107.845385372,55370600,0.0000,1.0
2007-01-11,141.580002,142.619995,141.5,142.160004,107.032252728,54476800,0.0000,1.0
2007-01-10,140.580002,141.570007,140.300003,141.539993,106.565446508,72428000,0.0000,1.0
2007-01-09,141.309998,141.600006,140.399994,141.070007,106.211594096,75680100,0.0000,1.0
